soil,land,road,water,elec,area,elevation,discharge,schools,hospitals,hotels,flood_risk,env_risk,access_risk,infra_risk,overall_risk,suitability,btype
Black Cotton,Agricultural,48.03176947544525,1,1,3131.7727249407176,1075.0078024244065,296.1169858624829,4,2,2,31.91439734838834,40,19.94705087425791,10,24.656801790500396,75.3431982094996,Individual House
Red Soil,Agricultural,34.19128313134783,1,1,16837.156775075888,150.68403467026232,1288.8384609278696,0,1,2,58.18790635550469,20,43.01452811442028,10,36.61939925303171,63.38060074696829,Individual House
Loamy,Residential,37.44089169418656,0,0,12096.364417489072,936.8362537681368,2451.569094816507,2,0,2,52.639777076453356,15,37.598513843022396,85,51.32355043751427,48.67644956248573,Individual House
Clayey,Commercial,16.033900411855896,0,1,3777.141722424908,169.51893802046763,4730.684588616211,4,1,2,87.82038861580797,30,73.27683264690684,45,64.80634417725949,35.19365582274051,Shopping Complex
Black Cotton,Commercial,20.80316832752072,0,1,6645.837055090841,382.5535044546901,1944.514869457491,1,2,0,78.73629503998824,40,65.32805278746547,45,61.139716460862246,38.860283539137754,Shopping Complex
Clayey,Residential,13.904258552879712,0,0,10164.86691283005,266.8059503013421,3198.7193974167294,2,0,1,82.51557834369956,30,76.82623574520048,85,73.83701135659496,26.162988643405043,Individual House
Rocky,Industrial,18.71124425025362,1,0,14132.365746971036,259.5929238010574,2138.5505873439397,3,0,3,63.74661350937315,55,68.81459291624397,45,59.014962957341595,40.985037042658405,Factory
Rocky,Agricultural,17.368772912404246,1,0,5609.5333221155925,924.5932871652889,233.95925383970618,3,2,1,14.336991848693062,55,71.05204514599292,45,42.2809584335408,57.7190415664592,Individual House
Red Soil,Commercial,33.56968325151807,1,0,11162.697493884207,845.4073838312422,2517.6631294835133,3,1,0,51.60757918712048,20,44.05052791413655,45,43.32528469402631,56.67471530597369,Shopping Complex
Rocky,Residential,35.94788156849012,0,1,14008.760920901374,264.0422291815903,329.5682335196043,2,2,1,25.76186052737414,55,40.08686405251647,45,38.538367197710066,61.461632802289934,Individual House
Rocky,Agricultural,56.97210814518275,0,1,9526.074266102618,1485.2592081276478,4418.49962298768,1,2,0,39.756972963704314,55,5.046486424695416,45,34.67656214347036,65.32343785652964,Individual House
Loamy,Industrial,15.756385590583768,0,1,17397.49326128334,632.7550985524407,3765.18480975457,2,1,1,58.06090360235406,15,73.73935734902705,45,52.25615559808068,47.74384440191932,Factory
Loamy,Industrial,40.29216405888228,0,1,17519.722953967685,145.60399223240495,1893.257356261831,4,1,0,71.05586657657174,15,32.8463932351962,45,46.581151610599164,53.418848389400836,Factory
Loamy,Agricultural,49.94925979431376,0,1,9943.13313516847,180.85352543267268,3201.093330956449,4,0,3,68.66147352546119,15,16.751233676143727,45,41.71932415294735,58.28067584705265,Individual House
Rocky,Industrial,35.81328050806789,0,1,19485.588497769095,875.8405705898921,560.1407765666605,3,0,3,16.249495404316235,55,40.31119915322018,45,35.26512317981573,64.73487682018427,Factory
Red Soil,Commercial,19.025200887559166,1,1,2436.1167557034987,1468.6041050752092,3512.7749348132543,1,0,3,55.24369977811021,20,68.29133185406806,10,41.90812788585559,58.09187211414441,Shopping Complex
Sandy,Commercial,19.440262651100014,1,1,1063.8851881357957,857.9266524287967,4113.6620449573475,4,2,3,51.139934337225,25,67.59956224816665,10,41.04886758007041,58.95113241992959,Shopping Complex
Sandy,Commercial,7.158917918904995,0,1,8232.69701227446,1423.5622149249557,4108.728242691172,0,1,0,54.21027052027375,25,88.06847013515834,45,55.990712215885395,44.009287784114605,Shopping Complex
Clayey,Industrial,21.799432460166493,1,0,12420.844166077677,666.1992761370402,1421.387738453279,0,1,1,54.977896654023965,30,63.66761256638918,45,50.90916697050568,49.09083302949432,Factory
Sandy,Commercial,45.95320234518591,1,1,12954.802991543556,653.761655478018,1318.730976384133,3,0,3,30.886318941386186,25,23.41132942469015,10,22.9130439856577,77.08695601434229,Hospital/Clinic
Sandy,Residential,7.613476646391071,1,0,10052.468989582743,750.0110389738234,2606.988439513392,3,2,3,54.096630838402234,25,87.31087225601487,45,55.7615388574445,44.2384611425555,Individual House
Loamy,Commercial,17.061240537765684,1,0,3372.782951572277,1046.138187233333,4838.860809649242,3,2,1,57.73468986555858,15,71.56459910372385,45,51.59829122887646,48.40170877112354,Shopping Complex
Loamy,Commercial,43.842787419248005,0,0,4239.45291396999,551.423949676999,4602.614888030426,4,1,1,51.039303145188,15,26.92868763458665,85,48.09592800946246,51.90407199053754,Shopping Complex
Rocky,Industrial,48.04583595525821,1,0,17190.811693188174,1295.8290490184356,1798.1924087799089,1,1,2,37.95238918678362,55,19.923606741236313,45,37.76423790068334,62.23576209931666,Factory
Clayey,Commercial,30.042512553406063,0,1,17490.311503045963,43.92207715221935,3899.1475309152206,3,1,1,91.85404723251531,30,49.929145744323236,45,60.381202967461164,39.618797032538836,Shopping Complex
Black Cotton,Agricultural,43.39408861632569,0,0,13804.072219353684,659.6462925426634,4606.588820457287,2,1,1,67.15147784591858,40,27.676518972790518,85,57.67214698926913,42.32785301073087,Individual House
Clayey,Residential,26.33736927601906,1,0,13620.141473298765,766.4877749698768,1304.632328588025,3,2,1,51.508304252755735,30,56.10438453996823,45,47.80400262345656,52.19599737654344,Individual House
Clayey,Industrial,13.795228476327013,0,1,12355.960432528344,910.5483573946442,4151.478248014699,4,0,2,68.55119288091825,30,77.00795253945498,45,58.994905643185135,41.005094356814865,Factory
Red Soil,Residential,26.89822214375986,1,0,4855.591828337776,414.1078685487949,1339.4781345458828,1,1,1,45.21853504205,20,55.169629760400234,45,43.868894704817556,56.131105295182444,Individual House
Rocky,Agricultural,36.89823011117286,0,1,9136.763304938162,641.219956478753,1716.4106294360531,3,1,0,39.10365506092784,55,38.502949814711904,45,42.81201672500272,57.18798327499728,Individual House
Red Soil,Industrial,57.142930501908964,0,1,14221.998377804195,726.806625321085,994.1034542537708,0,1,3,25.596336459598174,20,4.761782496818384,45,24.399163385063957,75.60083661493604,Factory
Clayey,Industrial,8.781302364877252,1,1,11207.793168063436,1030.36496802482,2535.3989953635673,3,2,0,69.80467440878068,30,85.36449605853791,10,52.772760057707714,47.227239942292286,Factory
Clayey,Commercial,32.90667516147283,1,1,1353.0263470468844,1160.316277103721,4216.554471306205,3,0,2,63.77333120963179,30,45.15554139754527,10,40.60955127275744,59.39044872724256,Shopping Complex
Clayey,Residential,23.09058780158984,0,0,19117.57932768187,1106.7409910156807,2640.2606871775615,1,2,2,66.22735304960254,30,61.515686997350265,85,64.30849531669845,35.691504683301545,Individual House
Sandy,Agricultural,32.9571431852182,1,1,17051.504998870725,512.3745784343779,617.2000484654877,2,0,2,20.104715173005204,25,45.071428024636326,10,24.554507316710904,75.4454926832891,Individual House
Red Soil,Agricultural,6.3186496057092425,0,0,5950.355268085019,1499.1757844879453,1258.87966113585,3,2,2,43.597930821289694,20,89.46891732381793,85,61.87650511840587,38.12349488159413,Individual House
Clayey,Industrial,22.216394508586973,1,0,12712.719768159626,1272.997967680769,2814.3093364066945,3,1,2,66.44590137285326,30,62.97267581902171,45,54.74923443525407,45.25076556474593,Factory
Loamy,Commercial,50.09274811398527,0,1,18541.548290835566,390.0350597174534,2915.937277852801,4,1,3,56.074709388456476,15,16.51208647669121,45,37.25416990513257,62.74583009486743,Shopping Complex
Rocky,Industrial,35.466795362005065,0,0,2824.209230159376,292.6587085092413,2884.5295177243493,1,0,1,57.573778648944256,55,40.88867439665822,85,59.87299112629504,40.12700887370496,Factory
Rocky,Industrial,29.782037104886456,0,1,10557.560135137312,471.0318758750857,385.01746253107984,4,2,0,15.99292742189484,55,50.363271491855905,45,37.68834247062717,62.31165752937283,Factory
Loamy,Industrial,20.70387894434368,0,0,9668.617491079596,678.5172794994673,3768.4794631737714,3,0,0,56.82403026391408,15,65.49353509276054,85,59.761794365560064,40.238205634439936,Factory
Rocky,Industrial,21.392338753524573,0,0,8793.895100387115,1276.1990674794208,4547.1409949450335,3,2,1,48.65191531161886,55,64.34610207745905,85,62.61469587843136,37.38530412156864,Factory
Sandy,Agricultural,26.070578847482146,1,0,16876.183568965575,1167.5433956918016,2552.5947386494995,0,1,2,49.48235528812946,25,56.549035254196426,45,46.456083164394414,53.543916835605586,Individual House
Sandy,Agricultural,50.95638904805082,0,0,8232.276787251689,1276.869185258814,3594.146433859314,4,0,1,43.260902737987294,25,15.07268491991529,85,43.909487188274376,56.090512811725624,Individual House
Black Cotton,Industrial,58.19672637445476,1,1,2209.603331579144,407.93567236549274,4570.077460182756,1,0,2,68.97467806445674,40,3.005456042575389,10,33.392501333203704,66.60749866679629,Factory
Black Cotton,Industrial,29.1260459742706,1,1,2250.9171011217477,890.1918336777543,3213.1137747400794,3,1,3,70.71848850643235,40,51.45659004288233,10,46.11561848797191,53.88438151202809,Factory
Black Cotton,Commercial,26.6344061311269,0,0,1812.1475239675706,424.8735934160617,3371.6286221552555,0,1,0,75.84898286225457,40,55.609323114788495,85,67.69947478048623,32.30052521951377,Shopping Complex
Rocky,Industrial,51.56029267009246,0,0,8773.763015606708,163.53474107923972,3607.022066919773,0,1,0,61.29784236772251,55,14.066178883179234,85,54.47078954949768,45.52921045050232,Factory
Sandy,Agricultural,28.4797926349967,1,0,14649.71927626884,1026.296615212021,1302.5122572703258,2,1,3,34.930296986657346,25,52.53367894167217,45,40.35902368074811,59.64097631925189,Individual House
Sandy,Residential,35.360999476260815,0,0,4870.726776679794,214.49632679315818,2913.389373584137,1,1,3,64.2899705233453,25,41.065000872898636,85,57.767739901395515,42.232260098604485,Individual House
Sandy,Agricultural,17.701791552930942,0,1,13282.90188819944,1001.5466425597072,4210.8755727222815,0,1,2,51.57455211176726,25,70.49701407844843,45,50.67534675873065,49.32465324126935,Individual House
Loamy,Commercial,45.892639467849136,1,0,14054.680969970379,971.9464573581137,1480.8136513037534,1,2,1,40.14311315911279,15,23.512267553584778,45,33.42815649408567,66.57184350591433,Shopping Complex
Sandy,Agricultural,34.259357504893,1,0,5848.840356296361,1215.3726666360255,4485.852497984301,3,2,2,47.43516062377675,25,42.90107082517832,45,42.327573924616445,57.672426075383555,Individual House
Loamy,Residential,49.49690026321879,1,0,12410.595465151957,209.3319068453466,3101.90974882816,2,0,2,67.06586052347451,15,17.505166227968687,45,41.34934274020825,58.65065725979175,Individual House
Black Cotton,Industrial,47.940300151576835,1,1,14012.4984605101,1175.2202227632163,2115.874257165281,1,2,0,66.0149249621058,40,20.099499747371937,10,36.63009867358001,63.36990132641999,Factory
Black Cotton,Residential,16.825262254851573,1,0,9865.658833240388,1498.9147889193555,3115.914807001465,2,0,2,73.79368443628711,40,71.95789624191404,45,61.067263613178994,38.932736386821006,Individual House
Rocky,Industrial,44.359955280676935,1,1,7397.615348321806,1276.5636728788531,2009.2995284453818,1,2,1,42.91001117983077,55,26.06674119887178,10,32.285189212658715,67.71481078734129,Factory
Black Cotton,Industrial,49.002992437325425,0,1,12763.879479912219,1127.7181144914994,4190.178009240873,1,2,2,65.74925189066865,40,18.328345937790957,45,44.84432464618176,55.15567535381824,Factory
Rocky,Agricultural,24.035898243031728,1,0,19579.09465923308,993.2480320420614,2411.5929003379856,4,1,0,47.991025439242065,55,59.940169594947115,45,51.2819013024715,48.7180986975285,Individual House
Clayey,Agricultural,14.4935012096251,1,0,9109.986778010583,632.6722270281441,4506.066798771683,2,2,1,68.37662469759373,30,75.84416465062483,45,58.642859806814016,41.357140193185984,Individual House
Clayey,Agricultural,5.14476855687735,0,0,8442.966829417299,1095.7502518374033,2549.0404042391324,1,2,1,70.71380786078066,30,91.42538573853776,85,73.35617918590768,26.643820814092322,Individual House
Red Soil,Commercial,29.79970092012315,0,1,9821.071146096154,1086.2670527106798,3301.841948186936,4,2,0,52.550074769969214,20,50.33383179979475,45,45.22598411943791,54.77401588056209,Shopping Complex
Rocky,Agricultural,24.383800234636286,0,1,2448.149475455916,947.2474240309324,4988.722105034253,4,1,0,47.90404994134093,55,59.36033294227286,45,51.10650071503754,48.89349928496246,Individual House
Red Soil,Commercial,35.520040860397486,0,0,11510.10231375641,1194.4175674467426,734.8292050427058,2,1,2,25.816573885754746,20,40.79993189933753,85,43.48578383484855,56.51421616515145,Shopping Complex
Red Soil,Agricultural,15.342260092383217,0,1,7245.250357128009,673.145832640252,3683.6457436670285,3,2,0,56.1644349769042,20,74.42956651269463,45,52.51494387009012,47.48505612990988,Individual House
Clayey,Industrial,52.281605121656135,0,0,3307.020324293987,181.87906819858597,694.3611395796678,2,0,3,51.90407741926417,30,12.863991463906444,85,47.13242496271907,52.86757503728093,Factory
Rocky,Commercial,19.176536859546033,1,0,9858.878081230094,838.6015914138561,4194.331828821981,1,2,0,49.20586578511349,55,68.03910523408994,45,53.731829333312206,46.268170666687794,Shopping Complex
Clayey,Residential,17.453628279820748,0,0,1064.2957449055712,397.56529306701395,2982.2669058100582,3,1,3,73.78267534602398,30,70.91061953363209,85,69.30159125451641,30.69840874548359,Individual House
Red Soil,Commercial,31.439273106639575,0,0,8633.91965809242,576.6496461437254,4690.7978030322965,2,1,0,52.140181723340106,20,47.601211488934034,85,54.399366475402545,45.600633524597455,Shopping Complex
Rocky,Commercial,32.436806305935086,0,0,3008.970090602559,26.122355911839033,4329.783009724341,2,0,3,74.32345706880588,55,45.93865615677486,85,66.99787401327578,33.002125986724224,Shopping Complex
Red Soil,Residential,16.829687583180107,0,0,1461.5613645958256,574.185881876825,374.36018734411715,2,1,3,23.279781851087314,20,71.95052069469982,85,50.38555382155552,49.61444617844448,Individual House
Sandy,Commercial,19.95233996992537,1,1,16665.025878645538,1213.2016592031819,686.5127083943046,2,1,0,24.742169175404747,25,66.74610005012438,10,31.59628422392276,68.40371577607723,Shopping Complex
Rocky,Industrial,14.333788153538471,0,1,18408.727262370063,814.0835504073822,3005.854643034126,3,2,1,50.41655296161538,55,76.11035307743589,45,56.17338180592435,43.82661819407565,Factory
Rocky,Agricultural,44.51530980777417,0,1,4945.818318823027,14.700790400956565,2591.573199710374,1,0,1,71.98912512399906,55,25.80781698704304,45,51.14814804016043,48.85185195983957,Individual House
Red Soil,Residential,47.3548967189745,1,0,11246.667012850965,704.7657303597709,842.8256530672229,4,1,3,25.017788881600833,20,21.075172135042493,45,28.275019142320915,71.72498085767909,Individual House
Sandy,Agricultural,30.428067360260545,1,0,6281.204985488714,437.17747146811115,646.7961413582491,2,1,1,25.098257699013175,25,49.286554399565766,45,36.10602879454605,63.89397120545395,Individual House
Loamy,Industrial,44.27478624767596,1,0,10377.97133477146,716.3259830957567,2819.953917208066,4,2,0,50.93130343808101,15,26.208689587206734,45,37.87812860013004,62.12187139986996,Factory
Clayey,Residential,45.4764465565595,0,1,9295.995096989045,607.0390821718156,244.6077398749974,4,2,3,25.523043158360075,30,24.205922405734157,45,30.734545706859564,69.26545429314044,Individual House
Red Soil,Agricultural,12.605154022279473,1,0,6111.970046529227,1397.9688293360723,4368.676514767195,4,2,2,56.848711494430134,20,78.99140996286755,45,53.89490151376744,46.10509848623256,Individual House
Rocky,Agricultural,58.13979136589952,1,1,14307.478013070657,61.76594844452371,4035.4145990131024,2,2,3,65.75909525185371,55,3.1003477235007892,10,34.540770269023994,65.459229730976,Individual House
Clayey,Industrial,50.15675709030371,1,0,3403.3282270848304,1025.3820169228984,3926.8498585554466,2,0,2,59.460810727424075,30,16.40540484949382,45,40.66263496697188,59.33736503302812,Factory
Clayey,Agricultural,16.24659036577029,0,1,2008.3828612559755,1276.5398944526123,79.98573520370533,2,2,2,29.538067112631534,30,72.92234939038285,45,44.318910837016745,55.681089162983255,Individual House
Clayey,Industrial,15.239076966033863,0,0,15585.833227708305,1438.857876975713,238.20471706368974,2,0,3,32.95432509976533,30,74.60153838994356,85,55.93439838240376,44.06560161759624,Factory
Loamy,Commercial,11.91136300687705,1,0,13652.670593192917,266.45433981644385,2749.195605753643,0,1,2,73.03489885929412,15,80.14772832187158,45,59.09914668122083,40.90085331877917,Shopping Complex
Black Cotton,Industrial,12.61082093980551,0,1,10471.996358781562,796.9572029492908,4972.128444470888,1,1,1,74.84729476504862,40,78.98196510032415,45,63.19204444284805,36.80795555715195,Factory
Red Soil,Commercial,46.14889894657829,0,1,9888.00563897829,65.38436597581787,1711.5810048567587,0,2,2,68.77133340194153,20,23.08516842236952,45,44.091258796271916,55.908741203728084,Shopping Complex
Black Cotton,Residential,30.830984132339296,0,1,10450.816210337098,748.7752866826328,1721.8740820267199,3,2,1,64.72973560744957,40,48.615026446101176,45,52.05916407413264,47.94083592586736,Individual House
Black Cotton,Agricultural,48.061379500692695,0,0,9303.457445874785,188.18713431147287,671.3898343099168,0,2,3,58.12122375233679,40,19.897700832178842,85,52.56685352136259,47.43314647863741,Individual House
Black Cotton,Industrial,46.0440191892613,0,1,8464.953620792403,1256.8450120480702,3371.679018697507,0,1,2,66.48899520268468,40,23.259968017897833,45,46.33614032541409,53.66385967458591,Factory
Clayey,Industrial,38.253699242787185,1,1,10494.121454836286,170.80500390804727,3233.3834449700284,0,1,2,82.18827495482036,30,36.2438345953547,10,44.8268548830258,55.1731451169742,Factory
Sandy,Agricultural,42.750163361827376,1,0,11041.788252035449,769.9325405797429,506.6120818957953,1,1,1,15.444700797459063,25,28.749727730287717,45,27.5930772116826,72.4069227883174,Individual House
Clayey,Agricultural,6.009564840852798,1,0,14146.143967588798,781.6441034891307,2337.061435341756,4,0,1,70.4976087897868,30,89.98405859857867,45,62.920177726070044,37.079822273929956,Individual House
Clayey,Residential,22.14777057427621,1,1,14512.936053946429,1457.475746897408,3335.3745441098713,3,1,3,66.46305735643095,30,63.087049042872984,10,46.03383233546908,53.96616766453092,Individual House
Rocky,Residential,40.08021985926756,0,0,8174.9525226627475,982.4710410583322,2467.580681609635,3,2,3,43.97994503518311,55,33.1996335678874,85,53.192889154285936,46.807110845714064,Individual House
Rocky,Industrial,5.513972441743431,1,1,8857.269932126286,431.76043961520287,3371.8179093237777,1,0,2,56.715880512651964,55,90.81004593042762,10,53.30306966203509,46.69693033796491,Factory
Black Cotton,Residential,6.813731902542637,1,1,8100.246224988237,361.1989649072077,4081.351987157449,0,0,0,84.62462912993188,40,88.64378016242894,10,60.279565236083386,39.720434763916614,Individual House
Clayey,Commercial,51.853839035871076,0,1,11194.179698888496,192.37230846759735,3429.077165608838,4,0,2,77.49420173297638,30,13.57693494021487,45,46.267204341595445,53.732795658404555,Hospital/Clinic
Black Cotton,Residential,42.62136739306395,0,0,9613.71722036971,1134.7720860735892,3080.571179152619,2,1,2,67.34465815173401,40,28.964387678226757,85,58.06172727266359,41.93827272733641,Individual House
Rocky,Residential,19.59533532161892,0,1,17902.33279958768,1036.1349842735078,4267.951284722466,1,1,3,49.101166169595274,55,67.3411077973018,45,53.52068510868379,46.47931489131621,Individual House
Sandy,Industrial,42.83795620652899,0,1,14230.86407141298,914.8156909621589,4502.942839348941,4,1,3,45.29051094836775,25,28.603406322451676,45,38.00253041254163,61.99746958745837,Factory
Red Soil,Commercial,48.58511680265948,1,0,18074.471291334467,61.260664424982515,1944.4321858790208,1,1,2,73.0667246514166,20,19.024805328900868,45,44.57955496022103,55.42044503977897,Shopping Complex
Black Cotton,Residential,21.87368557105557,0,1,14473.602839629086,1144.2432995914417,866.2494386194297,1,2,1,49.8565673796247,40,63.54385738157405,45,50.585762928262156,49.414237071737844,Individual House
Sandy,Commercial,6.98205576245531,0,1,19448.850821952467,962.8313657227188,4089.302020040253,2,0,3,54.254486059386174,25,88.36324039590781,45,56.07988021976212,43.92011978023788,Shopping Complex
Red Soil,Commercial,56.302851857825395,0,1,13078.998786850112,1445.8333021657324,1068.7655364974157,4,0,2,27.299597765491967,20,6.161913570291006,45,25.345337610494937,74.65466238950506,Hospital/Clinic
Loamy,Commercial,23.984891106259678,0,0,19307.452625098038,880.8031948152181,4644.753348745428,0,0,0,56.00377722343508,15,60.0251814895672,85,58.10761740059408,41.89238259940592,Shopping Complex
Black Cotton,Agricultural,10.85649698065885,0,1,4005.2279177790956,455.92785999256216,114.38972610951726,4,0,2,40.217998677471904,40,81.90583836556858,45,51.80275912850731,48.19724087149269,Individual House
Black Cotton,Agricultural,32.0521279266231,0,0,1997.075935758673,572.2808282839803,4606.355913096518,4,0,0,69.98696801834423,40,46.5797867889615,85,63.39038550366085,36.60961449633915,Individual House
Loamy,Agricultural,47.26572876152736,1,0,12003.378518873325,263.76105806734876,2945.9149630603138,0,2,0,64.35790432557724,15,21.223785397454392,45,41.33121286331563,58.66878713668437,Individual House
Loamy,Agricultural,17.190602303965754,1,1,19686.37091019572,1084.3712733020777,3873.710582564407,2,2,0,57.70234942400856,15,71.34899616005708,10,42.783071338417265,57.216928661582735,Individual House
Black Cotton,Industrial,19.821952757334984,1,1,8934.499698745538,1061.5824900325879,1992.4629353220225,4,0,2,72.8937705171067,40,66.96341207110837,10,50.75367269876443,49.24632730123557,Factory
Loamy,Residential,18.349324273922072,0,0,5028.823881666232,300.9750232165144,4958.581459544401,0,0,3,69.35416753852861,15,69.41779287679654,85,65.12840685768415,34.871593142315845,Individual House
Clayey,Agricultural,59.5420179057423,0,1,10909.287534676765,237.7339847734179,1137.7571378314522,1,1,1,55.60559919378839,30,0.7633034904295073,45,35.40278559043331,64.59721440956669,Individual House
Red Soil,Industrial,15.85720535517984,1,1,13327.173866998883,115.50739980329189,1321.718313190874,1,0,1,65.53962093682502,20,73.5713244080336,10,46.83169842989716,53.16830157010284,Factory
Red Soil,Residential,36.653611933136816,1,0,6988.39521480189,1367.9636155226378,257.16222018736465,0,2,2,15.979841420463089,20,38.91064677810531,45,29.57060619168841,70.42939380831159,School
Red Soil,Agricultural,55.889555291133036,1,1,14580.61781148593,349.6047505422767,4702.366815307191,1,1,2,55.05132614468014,20,6.8507411814449455,10,26.480649445999283,73.51935055400071,Individual House
Clayey,Residential,13.079311288277859,1,1,19527.17563386879,516.245290127706,2280.1465179933807,4,2,0,68.73017217793054,30,78.20114785287024,10,50.60584722549325,49.39415277450675,Individual House
Loamy,Agricultural,58.39698088272351,0,0,18042.29931250172,420.756762566236,3374.262073596746,0,1,3,52.15534902534497,15,2.6716985287941526,85,42.42229679106927,57.57770320893073,Individual House
Sandy,Industrial,57.111247891759355,1,1,6540.12209673171,620.4369039161866,3437.203637314203,4,1,2,41.72218802706016,25,4.81458684706773,10,22.056412521237988,77.94358747876201,Factory
Loamy,Commercial,53.65145928820444,0,0,7207.749979747368,1071.073199073725,4372.510461413388,3,0,1,48.58713517794889,15,10.580901186325931,85,43.15072260886359,56.84927739113641,Hospital/Clinic
Black Cotton,Commercial,16.800608673150123,0,0,8059.283264542183,1305.8934505894267,3324.6262532320466,2,2,2,73.79984783171247,40,71.99898554474979,85,71.07969312728682,28.920306872713184,Shopping Complex
Rocky,Residential,39.87302808060409,0,1,8496.502789479262,273.8981242928102,2810.105911520936,2,2,3,57.59785552228036,55,33.544953198993184,45,48.04548773254642,51.95451226745358,Individual House
Red Soil,Industrial,46.84903101286821,1,0,2906.0704846723092,1029.6185156117476,3551.592620955218,2,0,3,48.28774224678295,20,21.91828164521965,45,36.63028019767894,63.36971980232106,Factory
Loamy,Commercial,59.23153605080363,1,1,15477.293938896497,528.8432133637277,3754.8539950156323,0,1,2,47.19211598729909,15,1.2807732486606227,10,21.587433907719838,78.41256609228016,Shopping Complex
Sandy,Agricultural,14.923310214475373,1,1,7941.446008603309,1470.7907524459392,929.6397312424099,3,1,2,30.86196707122935,25,75.12781630920772,10,35.8336425522322,64.16635744776781,Individual House
Black Cotton,Commercial,47.1314244735613,0,0,17716.57955740359,448.3787389261153,548.335194883765,2,2,3,40.28112344371805,40,21.447625877397826,85,46.71029967465077,53.28970032534923,Shopping Complex
Clayey,Residential,23.634064345991213,0,0,18611.871839282067,10.789434011789945,374.2442524278156,4,0,3,62.929002921351106,30,60.60989275668131,85,62.92762421164321,37.07237578835679,Individual House
Clayey,Residential,14.659455606240128,1,0,1464.194876846074,773.4599610297678,1870.2674726126834,2,0,0,65.74048555069363,30,75.5675739895998,45,57.65106344014272,42.34893655985728,Individual House
Sandy,Industrial,28.17573176676202,0,0,19781.558328635918,226.0966264139066,2490.001199188726,3,2,2,65.3902694734751,25,53.04044705539663,85,61.14670607956544,38.85329392043456,Factory
Black Cotton,Residential,48.6609751681739,1,0,14490.431898503506,66.74164022759865,3078.249491449304,4,1,2,91.83025779430062,40,18.898374719710162,45,54.11518390793276,45.88481609206724,Individual House
Red Soil,Commercial,30.566739203722868,0,0,10887.452293866283,1047.4038479215628,4790.17259844805,4,1,2,52.35831519906928,20,49.055434660461884,85,54.83926898478972,45.16073101521028,Shopping Complex
Loamy,Commercial,34.56377051116767,0,1,8401.024559078513,1098.3889237626847,1653.9391010350312,0,0,1,46.437839392908714,15,42.39371581472056,45,40.351672741198186,59.648327258801814,Hospital/Clinic
Black Cotton,Commercial,59.733767561006665,0,1,10851.844519584545,691.0485196747538,3804.370260386372,0,1,0,63.066558109748335,40,0.44372073165556003,45,39.43422552132581,60.56577447867419,Shopping Complex
Clayey,Commercial,26.951011475658433,0,0,7167.869755590445,1015.3282751348659,2656.7880979744245,1,1,3,65.26224713108539,30,55.08164754056928,85,62.3621983810222,37.6378016189778,Shopping Complex
Sandy,Industrial,38.84704150900819,0,1,12831.068460234417,807.3591723707008,1100.4496604345843,3,1,0,28.29723283143964,25,35.25493081831968,45,33.7177641955838,66.2822358044162,Factory
Sandy,Agricultural,25.088431088845454,0,0,2766.6252524510337,944.7016615828975,3076.5271456437954,4,2,1,49.72789222778864,25,58.18594818525758,85,56.95124932604042,43.04875067395958,Individual House
Loamy,Agricultural,26.60321054807877,0,0,12801.329455324394,895.0559597819419,4835.880891448518,3,0,0,55.349197362980306,15,55.661315753202054,85,56.78754801534362,43.21245198465638,Individual House
Sandy,Industrial,43.26024143949745,1,1,6231.552152630438,998.7341460833885,621.541496256362,2,2,1,17.61576956525288,25,27.899597600837595,10,19.390418748047907,80.6095812519521,Factory
Sandy,Residential,56.58378368521859,0,1,1335.061751994581,299.44597300975687,2536.398822746145,2,2,0,53.88729569810994,25,5.6936938579690235,45,35.283976958830735,64.71602304116927,Individual House
Black Cotton,Agricultural,34.82974227707768,0,0,11501.409557094674,403.0599300550503,258.0417707526411,1,1,0,40.26980404248038,40,41.95042953820387,85,51.8320387994191,48.1679612005809,Individual House
Red Soil,Residential,47.26199609218289,1,0,11990.507361201231,659.944724261538,1606.0814944818114,4,0,0,40.3061308665905,20,21.230006513028528,45,33.66464743156381,66.33535256843619,Individual House
Loamy,Agricultural,9.90636073493301,1,0,9104.811089519186,669.1920141287796,3103.013387969956,4,1,2,59.52340981626675,15,83.48939877511165,45,55.20554312947127,44.79445687052873,Individual House
Black Cotton,Residential,16.613692058755984,1,1,2373.4384184560204,1161.6175673803564,4205.284680153773,1,0,3,73.846576985311,40,72.31051323540669,10,52.42393025371052,47.57606974628948,Individual House
Red Soil,Industrial,32.617240250574284,1,0,17973.51610327964,551.0904888442981,3651.6421086303553,2,1,0,51.845689937356426,20,45.63793291570952,45,43.805474707002126,56.194525292997874,Factory
Black Cotton,Commercial,6.100644799582613,0,0,12617.185337329889,243.75773408877356,2314.2838910773694,4,0,2,91.84937475477794,40,89.83225866736231,85,81.85534583101285,18.144654168987145,Shopping Complex
Rocky,Residential,18.907023831940734,0,1,3198.552691810422,377.1989557366138,4546.113785520733,3,0,2,56.64130669781799,55,68.4882936134321,45,56.44653074759432,43.55346925240568,Individual House
Black Cotton,Commercial,33.45707094037314,1,1,10707.680955288804,322.1002535763426,1513.5733251188533,4,1,2,70.58118355270324,40,44.238215099378095,10,44.26296801829066,55.73703198170934,Shopping Complex
